-21616, 4.01, -0.03
-20308, 4.01, -0.03
-15116, 12.52, -0.09
-13784, 12.52, -0.09
-12444, 12.52, -0.09
-11092, 12.52, -0.09
-5792, 17.36, -0.12
-4504, 17.36, -0.12
-3208, 17.36, -0.12
-1904, 17.36, -0.12
-600, 17.36, -0.12
4544, 22.66, -0.15
5824, 22.66, -0.15
7116, 22.66, -0.15
8412, 22.66, -0.15
9708, 22.66, -0.15
14920, 30.20, -0.21
16248, 30.20, -0.21
17588, 30.20, -0.21
18932, 30.20, -0.21
24164, 44.51, -0.30
25484, 44.51, -0.30
26824, 44.51, -0.30
28164, 44.51, -0.30
29504, 44.51, -0.30
-30728, 61.07, -0.42
-29388, 61.07, -0.42
-28036, 61.07, -0.42
-26696, 61.07, -0.42
-21452, 71.71, -0.49
-20116, 71.71, -0.49
-18764, 71.71, -0.49
-17420, 71.71, -0.49
-16060, 71.71, -0.49
-10752, 81.04, -0.55
-9432, 81.04, -0.55
-8132, 81.04, -0.55
-6840, 81.04, -0.55
-1676, 88.13, -0.60
-396, 88.13, -0.60
848, 88.13, -0.60
2100, 88.13, -0.60
3388, 88.13, -0.60
8564, 98.90, -0.67
9828, 98.90, -0.67
11120, 98.90, -0.67
12516, 98.90, -0.67
13852, 98.90, -0.67
19048, 109.98, -0.75
20416, 109.98, -0.75
21820, 109.98, -0.75
23212, 109.98, -0.75
28472, 127.04, -0.86
29844, 127.04, -0.86
31228, 127.04, -0.86
32620, 127.04, -0.86
-31524, 127.04, -0.86
-26204, 132.85, -0.90
-24836, 132.85, -0.90
-23432, 132.85, -0.90
-21980, 132.85, -0.90
-16692, 141.59, -0.96
-15312, 141.59, -0.96
-13908, 141.59, -0.96
-12512, 141.59, -0.96
-7216, 146.04, -0.99
-5888, 146.04, -0.99
-4540, 146.04, -0.99
-3196, 146.04, -0.99
-1840, 146.04, -0.99
3388, 135.27, -0.92
4712, 135.27, -0.92
6064, 135.27, -0.92
7416, 135.27, -0.92
12640, 139.53, -0.95
14012, 139.53, -0.95
